mapNUm 	 mapName 	 width 	 height 	 StartX 	 StartY  	 GoalX 	 GoalY 	 optimalCost 	 ForwardverticesNum 	 BackwardverticesNum 	 times 	 OSME
52	03d.ma	274	391	151	347	172	340	23.89949493659	 54	 9 3.3e-05  63  0
53	03d.ma	274	391	39	193	24	177	22.79898987318	 8	 17 1.8e-05  25  0
54	03d.ma	274	391	149	59	135	76	23.38477631081	 19	 31 2.3e-05  50  0
55	03d.ma	274	391	119	344	115	327	19.48528137422	 22	 36 2.3e-05  58  0
56	03d.ma	274	391	36	232	42	213	21.48528137422	 30	 11 2.8e-05  41  0
57	03d.ma	274	391	143	55	139	38	18.65685424948	 18	 34 2.2e-05  52  0
58	03d.ma	274	391	110	115	130	116	20.41421356237	 19	 10 1.9e-05  29  0
59	03d.ma	274	391	103	123	82	118	23.07106781185	 30	 19 3.6e-05  49  0
60	03d.ma	274	391	115	211	95	213	21.65685424948	 20	 31 2.6e-05  51  0
61	03d.ma	274	391	107	248	116	226	25.72792206133	 26	 13 2.2e-05  39  0
62	03d.ma	274	391	127	58	146	44	24.79898987318	 9	 10 1.9e-05  19  0
63	03d.ma	274	391	133	170	135	146	24.82842712474	 22	 22 2.8e-05  44  0
64	03d.ma	274	391	123	217	141	200	25.04163056029	 9	 9 2.7e-05  18  0
65	03d.ma	274	391	132	122	157	121	25.41421356237	 25	 12 2.2e-05  37  0
66	03d.ma	274	391	105	203	109	178	26.65685424948	 37	 20 2.4e-05  57  0
67	03d.ma	274	391	107	286	117	304	23.89949493659	 49	 29 3e-05  78  0
68	03d.ma	274	391	135	19	122	40	26.38477631081	 11	 11 1.7e-05  22  0
69	03d.ma	274	391	149	63	141	45	22.97056274844	 83	 20 3.8e-05  103  0
70	03d.ma	274	391	131	57	114	76	26.04163056029	 10	 9 1.8e-05  19  0
71	03d.ma	274	391	103	353	74	346	31.89949493659	 13	 65 3.4e-05  78  0
72	03d.ma	274	391	150	87	143	62	29.07106781185	 99	 16 7.7e-05  115  0
73	03d.ma	274	391	60	214	68	201	29.48528137422	 157	 138 8.5e-05  249  0
74	03d.ma	274	391	153	79	184	78	31.41421356237	 31	 15 2.5e-05  46  0
75	03d.ma	274	391	123	321	108	344	29.21320343555	 15	 12 2e-05  27  0
76	03d.ma	274	391	112	165	138	155	30.1421356237	 25	 16 2.4e-05  41  0
77	03d.ma	274	391	150	54	166	78	30.62741699792	 19	 11 2e-05  30  0
78	03d.ma	274	391	151	113	128	127	28.79898987318	 24	 14 2.3e-05  38  0
79	03d.ma	274	391	111	123	132	106	28.04163056029	 13	 10 2.2e-05  23  0
80	03d.ma	274	391	112	231	99	206	30.38477631081	 55	 11 3.3e-05  66  0
81	03d.ma	274	391	74	353	106	358	34.07106781185	 47	 51 4.2e-05  98  0
82	03d.ma	274	391	115	301	116	333	32.41421356237	 31	 16 3.1e-05  47  0
83	03d.ma	274	391	137	77	140	44	34.24264068711	 45	 29 2.8e-05  74  0
84	03d.ma	274	391	115	75	83	77	32.82842712474	 30	 30 3.3e-05  60  0
85	03d.ma	274	391	55	214	86	213	33.07106781185	 46	 62 4.7e-05  108  0
86	03d.ma	274	391	93	221	106	193	33.38477631081	 53	 18 4.5e-05  71  0
87	03d.ma	274	391	71	71	104	70	34.24264068711	 19	 35 4e-05  54  0
88	03d.ma	274	391	112	202	125	229	32.38477631081	 64	 13 4.6e-05  77  0
89	03d.ma	274	391	145	41	121	18	33.52691193451	 12	 12 3.1e-05  24  0
90	03d.ma	274	391	142	78	112	72	32.48528137422	 44	 44 4e-05  88  0
91	03d.ma	274	391	97	199	69	221	37.11269837214	 17	 17 2.8e-05  34  0
92	03d.ma	274	391	105	190	136	198	36.07106781185	 46	 124 6.4e-05  170  0
93	03d.ma	274	391	127	40	142	8	38.21320343555	 66	 23 4.2e-05  89  0
94	03d.ma	274	391	123	360	89	353	36.89949493659	 55	 61 4.7e-05  116  0
95	03d.ma	274	391	111	219	73	218	38.41421356237	 36	 19 3.2e-05  55  0
96	03d.ma	274	391	98	342	100	305	37.82842712474	 54	 18 3e-05  72  0
97	03d.ma	274	391	162	229	135	213	37.97056274844	 23	 189 7.3e-05  212  0
98	03d.ma	274	391	80	364	54	342	36.2842712474	 16	 65 4.1e-05  81  0
99	03d.ma	274	391	138	136	131	172	38.89949493659	 66	 52 4.5e-05  118  0
100	03d.ma	274	391	231	343	270	345	39.82842712474	 57	 19 3.2e-05  76  0
101	03d.ma	274	391	135	104	165	117	38.89949493659	 57	 166 7.9e-05  223  0
102	03d.ma	274	391	132	76	132	100	42.04163056029	 234	 274 0.000143  508  0
103	03d.ma	274	391	90	345	132	343	42.82842712474	 40	 40 3.9e-05  80  0
104	03d.ma	274	391	151	17	120	38	39.69848480977	 15	 26 2.6e-05  41  0
105	03d.ma	274	391	149	33	117	11	42.76955262162	 33	 153 7.1e-05  186  0
106	03d.ma	274	391	106	336	102	296	41.65685424948	 53	 53 3.7e-05  106  0
107	03d.ma	274	391	118	222	160	219	43.24264068711	 58	 61 4.8e-05  119  0
108	03d.ma	274	391	130	60	124	23	43.62741699792	 118	 264 0.000128  382  0
109	03d.ma	274	391	192	69	154	82	43.38477631081	 92	 42 5.4e-05  134  0
110	03d.ma	274	391	106	210	137	238	43.76955262162	 88	 64 6.6e-05  152  0
111	03d.ma	274	391	118	47	147	15	44.01219330873	 16	 16 2.7e-05  32  0
112	03d.ma	274	391	126	47	161	71	45.76955262162	 19	 180 7.6e-05  199  0
113	03d.ma	274	391	149	87	126	121	44.11269837214	 34	 124 5.5e-05  158  0
114	03d.ma	274	391	108	202	72	223	44.69848480977	 60	 22 4.1e-05  82  0
115	03d.ma	274	391	71	196	67	240	46.48528137422	 60	 78 4.7e-05  138  0
116	03d.ma	274	391	119	332	144	343	41.89949493659	 166	 475 0.000195  641  0
117	03d.ma	274	391	134	219	92	205	47.79898987318	 83	 103 6.9e-05  186  0
118	03d.ma	274	391	124	228	110	259	42.79898987318	 247	 148 0.000133  364  0
119	03d.ma	274	391	134	107	137	151	45.24264068711	 61	 41 4.2e-05  102  0
120	03d.ma	274	391	119	224	91	192	44.18376618399	 55	 73 5e-05  128  0
121	03d.ma	274	391	97	310	105	356	49.31370849896	 87	 87 5.8e-05  174  0
122	03d.ma	274	391	129	216	87	233	49.04163056029	 47	 55 4.8e-05  102  0
123	03d.ma	274	391	135	145	168	126	49.55634918607	 270	 205 0.000154  446  0
124	03d.ma	274	391	74	214	117	197	50.04163056029	 134	 39 6.6e-05  173  0
125	03d.ma	274	391	69	202	40	208	50.55634918607	 206	 575 0.000218  781  0
126	03d.ma	274	391	147	222	181	245	49.97056274844	 197	 241 0.000144  364  0
127	03d.ma	274	391	101	183	72	206	49.21320343555	 113	 455 0.000174  568  0
128	03d.ma	274	391	121	105	138	147	49.04163056029	 33	 48 3.9e-05  81  0
129	03d.ma	274	391	95	70	141	61	49.72792206133	 65	 49 5e-05  114  0
130	03d.ma	274	391	77	118	128	116	51.82842712474	 75	 25 4.5e-05  100  0
131	03d.ma	274	391	134	67	82	72	54.07106781185	 91	 68 6.1e-05  159  0
132	03d.ma	274	391	41	218	67	196	53.31370849896	 650	 164 0.000213  814  0
133	03d.ma	274	391	128	56	133	8	52.31370849896	 64	 207 9.3e-05  271  0
134	03d.ma	274	391	110	190	122	235	54.21320343555	 30	 484 0.000176  514  0
135	03d.ma	274	391	152	119	137	163	51.97056274844	 72	 208 9e-05  280  0
136	03d.ma	274	391	112	238	77	238	49.72792206133	 487	 55 0.000183  542  0
